account_id,user_id,account_type,currency
aca3cfb8-1893-4f77-8339-0516612118fd,818fe027-c81f-4f52-af5a-bcccbb0dd9a8,investment,GBP
cc1c7e83-d3c1-4ad6-8401-b3ece58af990,71ce43c7-2ef1-42a5-a45d-9cd66ca52236,investment,GBP
c3de3c8d-df52-4208-81fd-29f3a6589a3b,71ce43c7-2ef1-42a5-a45d-9cd66ca52236,investment,EUR
926c3a51-ecf2-454c-97b9-3d90478899ed,71ce43c7-2ef1-42a5-a45d-9cd66ca52236,investment,EUR
04da1ef7-65ff-4600-a6ba-ac91ec5ecef3,aa97511b-058b-4f44-adfc-9a9a5023f81f,savings,USD
7d83b03e-85ea-4556-9176-71df2bce869e,aa97511b-058b-4f44-adfc-9a9a5023f81f,savings,JPY
bfec2e98-4aa5-4bcc-878c-0be40d880d10,22eea662-ad4f-47ce-ac7a-042270a434ac,checking,JPY
b68da94d-a7ee-45da-8b83-03c3e2bd725e,a445a816-7be5-4c56-ac6e-7e17afc7cd6e,checking,EUR
1a1f6143-44d9-42b6-96d7-41ee7183992b,901cb0d4-5a13-489b-b4b6-3bcaee9b9f1d,checking,GBP
829b9929-d8ba-469a-a447-e32391d6b645,ef9856e7-f682-4330-9005-d78a9d2ea554,checking,GBP
d260c55d-371a-475d-9f93-a1c8f5cc2203,ef9856e7-f682-4330-9005-d78a9d2ea554,savings,EUR
47490408-9d35-444f-9143-37bf8ba3ced5,0f9eba93-0ac9-418f-8d2e-57026680d58d,savings,GBP
5d250594-2acf-4651-a151-25ea3ecb8efd,e717515c-95cc-4dca-9032-1e5a96d58a83,checking,EUR
c85f2cbc-96eb-4db8-857c-11e915674bfd,e717515c-95cc-4dca-9032-1e5a96d58a83,investment,USD
11ab4eb9-d600-43b6-8ba9-3b1d770feabd,54cce47c-4828-42b4-b009-f694060abe40,savings,JPY
d4e8cf58-3db4-41c3-b98b-f8d83f7f6c2d,8e47c10a-eae3-4f5c-aa65-57041589f713,checking,GBP
4880147f-2424-46b5-9113-e906b9cfd524,4f7f1106-dec8-418b-aee0-b52886067512,investment,JPY
07d83415-0fc1-4890-8437-cb3d8c19c025,4f7f1106-dec8-418b-aee0-b52886067512,investment,USD
2684cea4-243a-4f79-b428-e73b475cc305,4f7f1106-dec8-418b-aee0-b52886067512,savings,EUR
930258f7-9b90-4a25-b485-6ceed5de5275,8de72a0e-5bee-44f9-9927-e962734b34a8,checking,JPY
2f6f40af-54aa-4274-b40e-55e82cde41ef,8de72a0e-5bee-44f9-9927-e962734b34a8,savings,USD
63c3f3a8-715d-4f06-8187-7e1cdb7bf2d5,79520b88-7d25-4586-b50d-185fbc697709,investment,JPY
a6fa1798-8b2c-4344-a791-d162221c8c83,79520b88-7d25-4586-b50d-185fbc697709,investment,JPY
e5984173-e932-45f6-b880-af2c1980c5c1,93d03fb9-420a-4bbf-980f-0b09a10f2c03,investment,JPY
fc610c16-684c-45f6-be5e-f5051d9226b6,4011a4a0-5bf3-4741-9c2c-3a8252c129cf,checking,GBP
c9009173-b4a7-490f-8ff9-bf630c3e10c1,4011a4a0-5bf3-4741-9c2c-3a8252c129cf,investment,GBP
9a88b436-e904-4ba7-8b08-e50b65c3bdc1,74389f55-e94b-42e0-bd09-95e22b9c41b0,investment,GBP
86c74c14-2a9c-45db-9e25-088af371aaa3,74389f55-e94b-42e0-bd09-95e22b9c41b0,savings,USD
ecd304d9-3ee3-41f1-94dc-6d1ab79287f6,74389f55-e94b-42e0-bd09-95e22b9c41b0,investment,GBP
07ca636d-9dad-4144-a4c9-7f1ca9330e9b,dffceabe-c0b9-432a-89f5-b57fef4f16d1,savings,USD
4a2f1886-7eef-46a8-861e-1c9ee3401dab,dffceabe-c0b9-432a-89f5-b57fef4f16d1,investment,EUR
2f5a662a-67ca-4c5c-9477-7ba07448748c,dffceabe-c0b9-432a-89f5-b57fef4f16d1,investment,USD
9ac6d57c-c293-488a-9d2e-77980726953f,c1e4f154-beea-49f8-86cc-889e88c139ee,checking,EUR
f9fda1b0-19bf-4b48-ad0c-45feb8767fd1,c1e4f154-beea-49f8-86cc-889e88c139ee,savings,JPY
343cf866-ac08-4a19-b9f3-adb62e782563,c1e4f154-beea-49f8-86cc-889e88c139ee,investment,JPY
787380a1-491a-4b7e-a1bb-ecce020e79e0,faa281ee-ae00-4683-b303-d7c122437e70,investment,USD
494d6bb8-facc-4a98-989d-bd80ea26685d,faa281ee-ae00-4683-b303-d7c122437e70,checking,JPY
56a2b906-8680-4158-96d9-6d2ce1ea951d,9d8e6663-a768-406a-a5d1-13390a9471c8,investment,USD
68f61162-f937-46b9-840d-05c676151a69,9d8e6663-a768-406a-a5d1-13390a9471c8,checking,EUR
35b3968c-784e-4678-b480-edafed10b179,e47ed74f-b469-411b-9d88-fc0cf048a44f,investment,JPY
3f437b8e-aff1-4444-9633-66f300f82bb3,e47ed74f-b469-411b-9d88-fc0cf048a44f,investment,GBP
adfe0914-23a9-4224-9d48-2270286e419d,4c560c2e-a934-4004-85ad-f604494832c7,checking,GBP
1da053ea-1422-4aad-a629-6a7f9b3e3ac4,4c560c2e-a934-4004-85ad-f604494832c7,savings,EUR
a8e54dc6-1a39-4a02-bd2d-93d313d35998,979e18fb-2e8f-45cd-94ed-866fab0a6cf2,savings,JPY
d798eb04-4dd7-449c-9ee0-6ced1c6a8004,979e18fb-2e8f-45cd-94ed-866fab0a6cf2,savings,EUR
983f682e-f932-435d-b30c-3531104eb517,979e18fb-2e8f-45cd-94ed-866fab0a6cf2,checking,EUR
d615b4c5-c4d9-42a2-9704-2ddeb0edc70e,794743f4-2519-4958-bd89-ad8d96e6d671,savings,JPY
b332e138-0998-4c84-b57a-4f0d265326a6,794743f4-2519-4958-bd89-ad8d96e6d671,savings,EUR
a407ab5f-d9ac-4363-9287-7adba4a63642,794743f4-2519-4958-bd89-ad8d96e6d671,checking,JPY
1ecd4f61-5c94-4949-a919-cf5ad51a2bed,0125f245-fbf2-4c61-aeae-562a152767c3,savings,EUR
736d77ed-c9e2-4041-969a-691134e3a301,e772d147-cee1-43c4-8c83-6954fbcb612b,checking,USD
642e92cd-5708-4b85-bf1f-95904e5e814e,e772d147-cee1-43c4-8c83-6954fbcb612b,checking,JPY
31093f41-2b95-4b5a-8298-70df9990ead6,7d6edeb7-f594-4d39-8495-bce5431c1ea3,investment,GBP
af0e9898-eb62-44e9-8899-e8aa05567797,1013463c-c705-4500-be17-fca7d80ae6b5,checking,EUR
a7933795-80c1-4582-aa80-14a7af4a56a6,1013463c-c705-4500-be17-fca7d80ae6b5,investment,USD
1469971f-153f-49c8-9bda-b4056ab32254,020e832e-3e0b-4eb9-8ff4-80ed2d8092c3,investment,EUR
0f34cfc2-6ba1-4521-b162-09719348e7cd,43b64a70-06e4-4e5c-90f6-be54991e5104,checking,USD
4df84578-bbd9-4621-a801-26a9c5b54e69,43b64a70-06e4-4e5c-90f6-be54991e5104,checking,USD
b4e88575-9414-4f6d-96d0-7b0fb12d75b0,cb2ea119-02f4-4eb2-b533-aa6c6bae7b36,checking,USD
5072e596-cbf5-4861-a314-1cbbc57a483c,cb2ea119-02f4-4eb2-b533-aa6c6bae7b36,investment,USD
b966a0b6-2c44-424e-a62b-db52dcc64aaf,cb2ea119-02f4-4eb2-b533-aa6c6bae7b36,investment,USD
53e45c71-601f-4f0a-9b15-7498d255c137,a0da1ebc-9708-49db-996d-6b847c1f1a6a,checking,EUR
5666ba46-844f-428b-8f99-603cc0f12c02,4269f588-482d-4a61-8b7c-43b219749a65,savings,EUR
7fa6e75e-8c76-4971-a3b6-dfd3b3098bc3,4269f588-482d-4a61-8b7c-43b219749a65,savings,JPY
bb5ed762-a538-4bd7-a5f7-9babc5d68841,3b5f80f3-fcde-4792-be57-d4b127747775,savings,USD
5ba5f451-27b4-48fd-8f4e-0691415f44ba,3b5f80f3-fcde-4792-be57-d4b127747775,investment,GBP
652de75a-219d-44d7-959d-151e5cea86e6,a0f5ce6f-e702-4f57-8a0d-6fbf5088e111,savings,USD
746be5d7-bf0a-4c3f-b55d-23e4732156dc,48de4299-e113-4706-97fa-61c0ab96ecac,savings,USD
e4d7fdf6-448d-4e20-b0db-bf20adb48ed7,48de4299-e113-4706-97fa-61c0ab96ecac,investment,EUR
98568f24-80cc-486a-9541-8df797f2a904,2779ecb9-9728-4048-9714-2feaa05930b9,savings,JPY
efc7806b-e528-402f-8fc8-053623e2c86f,2779ecb9-9728-4048-9714-2feaa05930b9,checking,USD
44fd78bb-deb2-41c7-9da7-78c06f384ec4,2779ecb9-9728-4048-9714-2feaa05930b9,investment,EUR
8605bc46-b5ca-405b-bfde-2d63f7bf223d,77008a0d-c3b9-4eeb-9ef9-ed6bbe196bce,checking,USD
8ee0b7e0-1b1e-4594-b840-6c132d527011,77008a0d-c3b9-4eeb-9ef9-ed6bbe196bce,checking,USD
da7e4197-00db-4603-803e-28d42637dc2e,c1380673-8bf1-4e00-8e7b-b608b9e0fdb4,investment,JPY
eb32c6b8-bffe-4f35-96e0-b3b0841774c2,0f5f5ebc-2c35-4ac4-8956-07ef505d92dd,savings,USD
f8dbd06a-32ad-49f4-8a47-550bcaf57a01,87c1db5d-3738-46a6-9316-3822f7a42ab0,savings,JPY
de44d3c6-7360-443d-a58a-7730bf76543c,2ea1b01a-4e9b-47c3-b9f0-23fbe966185c,checking,GBP
bc044016-075e-44fc-9c33-9c2fc7308920,2ea1b01a-4e9b-47c3-b9f0-23fbe966185c,investment,USD
f523cfdb-ade9-4a68-ab43-406f7c94b40a,2ea1b01a-4e9b-47c3-b9f0-23fbe966185c,checking,JPY
343b6848-7009-4f9c-aae1-15e38ba8a706,36ff3df4-00c7-44e2-a294-224e27d16486,investment,EUR
2f8bead7-907f-4132-8fc6-b3cdcb4e9dcc,36ff3df4-00c7-44e2-a294-224e27d16486,investment,EUR
3ca8cd2c-bf8a-4620-b3f5-2c974515507f,1f4767cb-178e-47ac-ab07-e4193e6202cc,savings,USD
5701d5f0-bf1c-4168-a756-0213b8351339,1f4767cb-178e-47ac-ab07-e4193e6202cc,checking,GBP
02222c80-f9d2-4c11-a3d7-802d38cfe054,1f4767cb-178e-47ac-ab07-e4193e6202cc,savings,GBP
036d0421-044d-44c8-892d-99f81611cd5c,948e2b43-25f8-4d87-bdb2-3107049d6c48,savings,EUR
d88fcb8e-a602-4b4f-ba82-f09fdc9c06cc,608833a8-2ed8-493e-9d4f-2f1cd520de31,investment,GBP
45292378-742d-4c74-b6d0-16bb8868d5e4,608833a8-2ed8-493e-9d4f-2f1cd520de31,savings,USD
eca050e8-5bb2-48fa-8190-f5a76a74b2f3,705badd4-b965-4b05-a5b4-cb2e1cbf950e,checking,EUR
f67d59e4-c015-40b5-b586-dcca7635d07a,705badd4-b965-4b05-a5b4-cb2e1cbf950e,investment,JPY
5b34e692-f6b0-4e42-af9c-0c35aa44ce85,705badd4-b965-4b05-a5b4-cb2e1cbf950e,checking,EUR
2cc00d6b-6834-4eb9-826f-34cc8293eeff,814591ce-7497-473f-9371-e8763ac0fb47,checking,EUR
b6b047bd-eaa1-431f-b3a5-fc60cae12250,814591ce-7497-473f-9371-e8763ac0fb47,checking,JPY
77ee21c2-5774-421d-89f9-43b983cb8a05,814591ce-7497-473f-9371-e8763ac0fb47,checking,EUR
4f5fba90-5390-4067-ab7c-27be91c58a51,82e6fc0a-c779-44b3-8f46-144b5f1609a1,savings,JPY
04aacb93-f461-4424-b74b-015afbd8a0bf,82e6fc0a-c779-44b3-8f46-144b5f1609a1,investment,EUR
a01cd2a5-da96-480e-9674-bd68b3161cca,82e6fc0a-c779-44b3-8f46-144b5f1609a1,investment,JPY
2e7e7fdc-a2ed-42bc-8bc3-812ce38b9c72,1f35aaa2-8a2b-403f-97a6-dec171c86b39,checking,JPY
a3d4f7f0-7605-4e44-b358-2dce2c0de423,1f35aaa2-8a2b-403f-97a6-dec171c86b39,savings,GBP
c55c78a4-0957-4a2e-be1c-549752fa6f4f,2f796fc4-c370-4b5f-b226-5a157244b43c,savings,JPY
c3ff8a28-2197-41d6-8ef5-b1a2c543fa8e,2f796fc4-c370-4b5f-b226-5a157244b43c,investment,USD
8b4c655e-ae9b-420f-a424-b5921229cb6a,e6337505-c95f-46ed-a5e5-9effeea221ab,savings,USD
15110908-8211-413e-bed8-ec3ed2d4997e,e6337505-c95f-46ed-a5e5-9effeea221ab,investment,GBP
0b1bdbc5-5075-428c-8851-2262b4169e41,e6337505-c95f-46ed-a5e5-9effeea221ab,savings,EUR
2bfcd9ec-dc1e-4d09-9bc7-1bb22617119a,7350510a-5e2e-4581-adc3-ea1b2b3c5128,savings,GBP
35374ea5-3157-4b0d-9070-f43fd0d51e2b,7350510a-5e2e-4581-adc3-ea1b2b3c5128,savings,GBP
0bdebfff-6e30-42f3-88e3-8970a2c1070b,58add088-3f69-46d3-b0a2-c4aacf4acdff,investment,EUR
aa04b220-6bf7-43ea-8a09-d1c66d61d31a,58add088-3f69-46d3-b0a2-c4aacf4acdff,investment,USD
9ca5d39b-c1d9-4a4b-a4ee-7d7a6ae73ee6,58add088-3f69-46d3-b0a2-c4aacf4acdff,checking,JPY
83278458-2b2c-4a9b-b2c7-a5c9dc87dab6,73a3803d-cad2-46fe-ba0f-a90540d209cb,savings,GBP
46bf33e2-b2dc-48a3-bd0f-3f32c6051ab9,73a3803d-cad2-46fe-ba0f-a90540d209cb,savings,JPY
120976bb-6818-4ebf-86cb-e46f436faeee,791c6e21-8447-4aff-8f26-a0709045770f,investment,GBP
605ff96b-a813-4756-9bb6-195bd67a146b,791c6e21-8447-4aff-8f26-a0709045770f,savings,USD
463bb401-b26b-4ea8-af9f-62bbbf5b5736,0157026e-b69c-4a58-b387-294c5883d244,savings,EUR
3b0d6c7d-9768-4894-9f7b-314bcc75b0fa,ff2e5a90-4c6d-4bc0-8af3-b563650f1a78,savings,EUR
0f92d7a4-fb15-41a3-90ab-9c5c79a908f7,eb498ea7-1d13-4d1a-bc99-a5a97da7f27b,checking,USD
9064c78c-6ebe-45ed-bb43-c72ab48caa61,eb498ea7-1d13-4d1a-bc99-a5a97da7f27b,savings,JPY
1de775b9-a40e-4b64-aa49-c9caa41180d3,f3f52251-a748-4488-b579-b9c37d0e5999,savings,JPY
dc4ded79-4c89-46eb-9062-753666f80291,97a4edba-3b26-4cf6-bd26-588b6ed42f87,savings,JPY
62aed633-84e6-4222-987a-2149c330571a,06fce194-6ccd-450c-aeb1-bf1f0f48b501,investment,GBP
0fd8f1e9-10bd-49f1-b29b-2b9a0dbf61ed,06fce194-6ccd-450c-aeb1-bf1f0f48b501,checking,EUR
46d8ff6f-c177-4339-81c5-addec3826501,fb8e6ba7-484c-47f9-ad04-d6f58ae9748a,checking,EUR
be3fb4d4-ff86-4e05-acb4-f57932ba9cd9,f14497b4-88c4-4e6f-9089-f53788ce0296,checking,EUR
6b51989b-92f8-4e16-85c5-75238ce86ac6,f14497b4-88c4-4e6f-9089-f53788ce0296,savings,EUR
4bbfbad7-aacb-4ce0-8a47-1708690383d9,f14497b4-88c4-4e6f-9089-f53788ce0296,savings,EUR
75aa6176-bf23-41b5-8074-d5d5dc9bce42,de179918-9e58-4085-8576-ff96e82b1b8e,investment,GBP
7dd52960-76ca-4120-97a9-08b953f10451,de179918-9e58-4085-8576-ff96e82b1b8e,investment,GBP
03eb2e25-77a4-4ab4-88c2-62e5531df559,890655cb-cff6-4a97-887b-b2ed2ad11ac8,checking,GBP
7c4f62a6-c914-492e-899a-f105af451f49,890655cb-cff6-4a97-887b-b2ed2ad11ac8,checking,USD
b4bb13ff-78cc-4c1c-adf8-6af07b4443cb,8fedd276-e72b-47a1-b5d5-3d409627a852,savings,JPY
df352951-3f01-46c4-975e-455216818710,9b5bcb0d-c369-44a3-bc80-27af76900137,checking,GBP
ddf5997d-f73b-4464-abe5-3f6be5694000,9b5bcb0d-c369-44a3-bc80-27af76900137,savings,EUR
5fafa6a0-11e2-45b7-9b52-9c862b3d3c5c,1dcce0ba-4faa-4f1d-8d58-b2871f8e7df8,investment,USD
91ee819a-44a7-4189-a12c-5b6e89334e10,1dcce0ba-4faa-4f1d-8d58-b2871f8e7df8,checking,JPY
c065fe36-90f7-4f5e-88fa-65e49729a121,4b623171-1ca6-463d-9380-a0e8a04f1673,savings,GBP
a52934f2-3bfd-4691-9f76-b6dc934f3038,4b623171-1ca6-463d-9380-a0e8a04f1673,investment,GBP
0daf872d-94d2-4e76-b632-2389adfb814c,4b623171-1ca6-463d-9380-a0e8a04f1673,savings,JPY
ea82ab5c-1fd2-47be-b5b3-398bbfb45362,9c99cf55-011c-431c-bec0-486b8bfba489,investment,EUR
292321ed-8c89-4a0c-852b-226ecf181aee,6681ef16-7df4-4503-ba3f-8f747d73ed7a,checking,EUR
ede87e71-e479-4428-a330-614624386ebf,939d0dcf-e6f4-4c14-8f50-3defb29a43c1,investment,GBP
4bf5e0da-1162-4c39-b86f-fe3da738c890,939d0dcf-e6f4-4c14-8f50-3defb29a43c1,savings,GBP
2e960dac-7287-459f-bc6a-ceea1d255e42,939d0dcf-e6f4-4c14-8f50-3defb29a43c1,checking,EUR
e2197be4-3a12-46e3-9c58-7abfa0b9a83b,5ad51aa5-70a7-46eb-949a-a6b32226b66d,savings,GBP
777f6e3a-a125-4b15-bb2c-782c9d315e7b,5ad51aa5-70a7-46eb-949a-a6b32226b66d,investment,JPY
928cd621-e2a9-46ed-87bd-adc241051e3d,7bfdad31-e3ad-408e-abdd-f2ac140fd246,savings,JPY
e5047be6-cada-461e-9474-a1a1809c8ddd,7bfdad31-e3ad-408e-abdd-f2ac140fd246,checking,JPY
9e259814-c7c6-4a64-be19-132575dd9fdc,13455ec4-76c6-4662-83fc-e6ef148c38d2,savings,JPY
db92e30c-3207-441e-8a9e-75a097c856bf,13455ec4-76c6-4662-83fc-e6ef148c38d2,savings,USD
6a51cdf4-0db8-4147-8c2c-29656a00a9d8,13455ec4-76c6-4662-83fc-e6ef148c38d2,investment,USD
a157a6d5-1ec9-4607-a526-bd8589615739,b8103d00-3a53-4b2e-a80c-003f8e1b3605,investment,GBP
37835293-e25a-4197-9234-420f16b42e07,b8103d00-3a53-4b2e-a80c-003f8e1b3605,savings,JPY
02245278-7a82-43fe-99d6-c5b96eaa56b5,b8103d00-3a53-4b2e-a80c-003f8e1b3605,savings,EUR
0c735e64-2c70-43fc-be4a-57739a42b4ab,4136791d-71ff-441c-95eb-4cb9862a6219,investment,GBP
35228b5b-b311-4729-add5-e26308870615,4136791d-71ff-441c-95eb-4cb9862a6219,investment,JPY
2b270793-95ce-4a25-8071-c4f6092549b5,c421aa30-a1d3-4e27-b308-34b4dcf3eb07,checking,USD
f3314938-c06d-4029-afda-95abe9cbddda,c421aa30-a1d3-4e27-b308-34b4dcf3eb07,checking,JPY
70a202bb-cf5c-434a-abde-8e1514f38ea8,9c6c09e4-dffd-4f77-bb60-f764ded5e7ea,investment,EUR
ab5874fd-5388-4b0d-a3e2-6c3345486b9a,5daed994-bd1b-43bd-9afd-190aada1384f,savings,JPY
1e50610b-a956-435a-8fd5-494e7e68799d,5daed994-bd1b-43bd-9afd-190aada1384f,savings,USD
0bb933f0-9e5f-4d09-a85e-340f6893a353,e277b8a0-934b-4263-8b02-f812b67f6891,investment,JPY
2480b07f-8509-4286-8f0f-ebfefca42b35,e277b8a0-934b-4263-8b02-f812b67f6891,checking,EUR
20ce9510-1346-451e-9dfd-a0f52c271104,381296d7-c925-4079-a964-44fe77594513,checking,USD
6bea0f4e-c2d1-4ee2-8219-02c5f3376cff,381296d7-c925-4079-a964-44fe77594513,investment,GBP
fb91e848-8bca-48e8-8277-6f8f62fa9367,381296d7-c925-4079-a964-44fe77594513,savings,GBP
af154ae9-cf54-4d2f-a84c-bcad071e8d55,81719d37-e15b-4b17-9469-0c8114e2b532,savings,GBP
3660dfc6-e15e-4fb8-8423-714a695008fa,81719d37-e15b-4b17-9469-0c8114e2b532,savings,USD
720fad04-9951-4524-b72a-ce11ae72946b,81719d37-e15b-4b17-9469-0c8114e2b532,checking,JPY
cf846341-5213-4d4a-ae27-d341c47a4692,cca1f652-b5a5-443f-9349-3bdd12f72ea7,checking,EUR
22d88ffa-d3a4-48f2-9233-2f3cd899d1f6,2164b939-a4b4-4686-b97d-287b7cd4c5c9,investment,EUR
cb8e0cf4-ad37-442c-a019-85a62e677fbc,04457504-7ea4-4f0a-afd9-a3f7e7c3db0e,savings,JPY
38dff73e-f1d9-455c-9ab9-ecd112470ab4,affe9f58-b9a8-475a-af09-89455cca24bf,checking,EUR
b112f8f0-c848-423e-9730-70d4eeba9deb,affe9f58-b9a8-475a-af09-89455cca24bf,investment,EUR
91f94613-8559-4e86-a198-b59b04aefd4a,affe9f58-b9a8-475a-af09-89455cca24bf,investment,USD
19e032a0-f349-4e68-a4a2-65b634514ce1,9bd4ddfc-b615-4852-8dc4-f3eed9896858,investment,USD
2e1f769f-f4c6-4cd0-b949-c9a4c747caf9,499cc018-852a-46f8-89fb-22be8d8e8823,savings,GBP
e529250c-71e1-4512-b7ad-3728c26c548d,9441aea8-ea08-48d3-bfdf-5a1611edf111,checking,GBP
8a6ba530-a738-4fb7-9d9a-8e18cb717b75,57d09926-76aa-495a-8593-2e9683ec2381,checking,GBP
ad6ca06c-d7d8-4951-99c6-2b1173624228,3ac5ee0b-8e9a-46ed-af01-9371b142de7e,investment,JPY
eff322fa-4767-483a-aa12-f3802f81adf4,d66244e9-77de-4229-978d-a336a7d14b47,investment,JPY
71e5f66c-e0a6-4029-8b79-8b08087bf667,d66244e9-77de-4229-978d-a336a7d14b47,savings,GBP
77aa5b6f-a180-49be-9316-289a5472cb6d,d66244e9-77de-4229-978d-a336a7d14b47,savings,EUR
d5ca1069-fef6-4cc1-a070-bbec392e4197,922b13f1-e584-4a51-b3c3-79dfe0c1866b,savings,EUR
3a3130f9-3fa0-4165-900d-c69665cb2b2e,5c7dd6e9-cf8d-434b-b887-a77a5dd2a68c,checking,USD
818d4b0c-96d7-49b3-9096-31da11797744,d0046d05-bcc1-49c5-8756-bca1b9cefe91,investment,GBP
c9ff1ccf-c54d-4a7e-821c-f4276fcc9e7e,d0046d05-bcc1-49c5-8756-bca1b9cefe91,investment,EUR
ff5d0cd0-c040-4d7f-b028-c97059c2de31,d0046d05-bcc1-49c5-8756-bca1b9cefe91,checking,JPY
1b8ab7c2-2b78-4834-8bc6-6601e3407688,87f095c8-c5a4-43c4-8962-c26144ca09c7,savings,USD
79a6a64f-afec-4ecb-bd98-ba74c397280d,c47b2590-709e-44a4-9187-b81a7eac400f,investment,JPY
f3630916-66b3-48be-b9d8-fec8366ad72b,c47b2590-709e-44a4-9187-b81a7eac400f,investment,GBP
6ded2b85-da21-4fba-9ebd-54548b8ab558,671ab1cb-0eac-48fe-99c8-7c7eb939cb9f,checking,USD
281c7b9d-98f2-48a6-8ce4-441fe81a342e,dba77cec-330e-4cb9-97d5-758be380555d,investment,GBP
d511d903-d33a-44d5-9bae-2f4dd0a9d05b,dba77cec-330e-4cb9-97d5-758be380555d,investment,USD
8a0750ba-1a75-4856-86ff-1fc3e1f8eec5,dba77cec-330e-4cb9-97d5-758be380555d,investment,JPY
f3075bfb-ac0b-45f0-a78e-ffe3bba41301,92df9706-eee3-401d-9537-b63a32d5dcbc,savings,GBP
650d00f8-551f-4ebd-be91-4d414f20af61,92df9706-eee3-401d-9537-b63a32d5dcbc,checking,EUR
aea9f15f-0844-49fc-8fdc-3bfdfe849d70,92df9706-eee3-401d-9537-b63a32d5dcbc,investment,USD
a259e5c7-ce02-4275-906c-9b52ecdfa5c1,b5c10143-6175-4d7e-8fc0-4f5fff44a21a,checking,USD
08a16382-eab4-43a1-bbae-80c265ca481a,b5c10143-6175-4d7e-8fc0-4f5fff44a21a,savings,USD
9d3178a8-5139-4adf-8770-877bf802a507,a3729a31-4223-488c-bdfb-1e211a4781a1,checking,JPY
02e9b63e-963a-4956-801f-b91f4d237a81,571fe136-ada2-4fdc-af7e-34eb57a95f09,checking,JPY
74c7dba2-3d77-487e-aa1b-9801471f7add,571fe136-ada2-4fdc-af7e-34eb57a95f09,investment,USD
2883131e-110d-4a9b-9ca0-b90bf446ba9e,a13146de-3e90-4315-8d15-71853ba58618,savings,EUR
58249cff-745d-435f-b34a-c63228fd9d41,a13146de-3e90-4315-8d15-71853ba58618,savings,GBP
6bcb60ac-fde8-4acf-961a-8d3bd79e5137,a13146de-3e90-4315-8d15-71853ba58618,savings,USD
a230efb4-9168-46c9-838b-a8fe363fdb73,f9b80ee3-6ed7-42b9-b79e-a88bf4406fbd,savings,JPY
7ba313bd-e7e8-453f-a81f-f7b9d1bead53,6ea3aa3c-dceb-4888-8746-c307e6b0a892,checking,GBP
89d8cb5d-7ab4-43f4-bb59-c99679e196f6,6ea3aa3c-dceb-4888-8746-c307e6b0a892,savings,USD
9eb1eb67-a8ae-49b3-ab05-d4e9199624ad,6ea3aa3c-dceb-4888-8746-c307e6b0a892,investment,USD
849d5835-2a5c-4609-98d2-5066415a8c8b,c8453047-3fab-4c64-a878-bc8be3261b13,savings,USD
f34b4f2d-5f7e-4bd1-ac4d-20816e60c83d,c8453047-3fab-4c64-a878-bc8be3261b13,checking,JPY
63d302df-eca8-4fbe-9dd2-33a6b08d6732,70b635ba-35dd-43de-afd4-9096396d4e2e,checking,GBP
9961cc44-5510-46b5-b081-e5476d5597fa,bb9ecb93-453e-4ec5-bedb-f3275c6812df,investment,EUR
32262b87-19b0-4194-be67-f09653a5d8b5,bb9ecb93-453e-4ec5-bedb-f3275c6812df,investment,USD
48877732-abdc-46db-8c4b-ac2ff27ada29,bb9ecb93-453e-4ec5-bedb-f3275c6812df,savings,USD
f06eb8c6-b5fc-467a-b49b-d91729b0f26b,3843df2e-5aed-4224-9962-a01ba1d09753,investment,USD
896ccce6-be8b-4cd1-a8a0-a5e886133c26,ad3b2c8a-aefc-426b-9643-e8fe88b3c3fc,checking,JPY
b98364ff-1466-48f7-92fe-43acd2824eec,ad3b2c8a-aefc-426b-9643-e8fe88b3c3fc,checking,JPY
7c2169ad-914a-4a6a-ab7f-6267b44aa1a1,ad3b2c8a-aefc-426b-9643-e8fe88b3c3fc,investment,USD
592dcbba-ce9b-48d3-9725-c025d83ccac4,14d3ed8a-5444-4e11-91b6-e31409a5f1ea,savings,GBP
c0de7167-77b1-4516-a877-3a68ba81053c,583159ec-134c-4910-8261-0e80dc44df1d,investment,USD
8bed3021-b877-4356-ba8b-60b57e206529,583159ec-134c-4910-8261-0e80dc44df1d,checking,EUR
45c553a0-8705-4531-b3c3-897649ceee54,998670cb-3241-4562-8d4b-242992106259,savings,GBP
4ce9136b-8826-4e99-8e09-980b116a423d,f126ec84-9352-40ce-b285-b953d2199b5c,checking,USD
ed2e7687-c3fd-4680-afc0-5d0424be429f,f35665f4-401b-4cea-826b-fc9e6f0b89df,investment,EUR
2c472f2e-6f76-4022-89cd-2ee519205d35,f35665f4-401b-4cea-826b-fc9e6f0b89df,savings,USD
7e8148d7-78b7-4ce1-9223-8f0000884c10,f35665f4-401b-4cea-826b-fc9e6f0b89df,checking,EUR
ce5d6193-52d5-4130-b2b4-36e8b1079ce5,ab4cdbf1-1325-4cfb-a9ca-eb97ffd22ad9,investment,USD
e1c176aa-230a-4542-b6f9-45e3d6833061,ab4cdbf1-1325-4cfb-a9ca-eb97ffd22ad9,checking,USD
4cb070d5-b6a9-4518-82e7-ff07a08c56e1,9fdeb066-b29f-4b22-a0c6-ec22cb6a78b4,checking,GBP
d3c1329c-0219-4b6c-b896-b1e0259aa25a,9fdeb066-b29f-4b22-a0c6-ec22cb6a78b4,savings,USD
4bc8f6be-b1ec-4272-ad03-cb03914883f9,56544f34-ce0f-466f-b89b-c2058c36ad27,checking,EUR
