event_id,logical_tx_id,processor_reference,src_account_id,dest_account_id,merchant_id,amount,fee_amount,currency,tx_type,event_status,event_time,ingested_at
eaafa42f-e419-45f5-ad06-18846e1dec73,1ed46bde-bc59-4a15-9ae7-e7ea0f484b66,1ed46bdebc59-settled,c966cf12-c303-49cb-9b90-34ee265bf4e5,\N,3e151c2f-f17e-4836-94b3-5dfe8859fd3e,64.81,1.17,GBP,card_purchase,settled,2025-11-15 00:40:00,2025-11-15 00:40:17
c37e5c03-fcf0-48ef-a34d-5c66598fa92c,1edb05ab-72a1-48ad-a333-6ed88f7543af,1edb05ab72a1-pending,9cb62c27-26b7-493e-8102-1ab4a7a0e4c1,5c6e8718-9f18-4bcd-991b-0f25d5402612,\N,790.11,0.0,USD,transfer,pending,2025-12-16 14:51:00,2025-12-16 14:52:49
3688c817-3b75-49ef-9d81-00b4e82f9dbc,1edb05ab-72a1-48ad-a333-6ed88f7543af,1edb05ab72a1-settled,9cb62c27-26b7-493e-8102-1ab4a7a0e4c1,5c6e8718-9f18-4bcd-991b-0f25d5402612,\N,790.11,3.16,USD,transfer,settled,2025-12-16 16:31:00,2025-12-16 16:35:42
865107eb-176d-483c-9daf-f3a1c43ecfba,1edd9605-5fc2-45b3-b556-6a163d4a9398,1edd96055fc2-pending,97518334-1ee9-4391-af82-37bd25470ef5,cdf878b4-a659-4565-bd62-a4beff63d047,\N,977.05,0.0,USD,transfer,pending,2025-04-02 13:01:00,2025-04-02 13:07:20
edcfca29-3276-47e4-a4ca-4c28446c1086,1edd9605-5fc2-45b3-b556-6a163d4a9398,1edd96055fc2-settled,97518334-1ee9-4391-af82-37bd25470ef5,cdf878b4-a659-4565-bd62-a4beff63d047,\N,977.05,3.91,USD,transfer,settled,2025-04-02 16:58:00,2025-04-02 17:04:09
da553ee8-c942-4b60-9961-582ac2ad54d4,1ee574c0-ab0c-4eaa-b2e0-21110792865a,1ee574c0ab0c-pending,a5220810-9569-49a8-8678-2a0a5f471659,\N,45c5d7d4-b1c4-49e5-bd85-83b7b161acb4,73.32,0.0,USD,card_purchase,pending,2025-07-16 23:36:00,2025-07-16 23:39:42
940660d9-f313-4dfb-8052-3384a5a7331d,1ee574c0-ab0c-4eaa-b2e0-21110792865a,1ee574c0ab0c-settled,a5220810-9569-49a8-8678-2a0a5f471659,\N,45c5d7d4-b1c4-49e5-bd85-83b7b161acb4,73.32,1.32,USD,card_purchase,settled,2025-07-17 01:37:00,2025-07-17 01:44:47
18638b59-05fb-4b94-b2ac-f29212d33a83,1ef39c4d-86d7-406a-a889-0370e62d7597,1ef39c4d86d7-pending,154d7663-68f1-4a33-9f40-8efbc66a49ec,49df0e14-b382-4b75-a4d4-53854270d557,\N,1262.11,0.0,USD,transfer,pending,2025-03-10 02:26:00,2025-03-10 02:29:55
0f24d791-ab5f-476a-b52a-5b79bfe99732,1ef39c4d-86d7-406a-a889-0370e62d7597,1ef39c4d86d7-pending,154d7663-68f1-4a33-9f40-8efbc66a49ec,49df0e14-b382-4b75-a4d4-53854270d557,\N,1262.11,0.0,USD,transfer,pending,2025-03-10 02:26:00,2025-03-10 02:31:42
3edb3dfe-c93f-4e7e-b754-733f7c601c8e,1ef39c4d-86d7-406a-a889-0370e62d7597,1ef39c4d86d7-settled,154d7663-68f1-4a33-9f40-8efbc66a49ec,49df0e14-b382-4b75-a4d4-53854270d557,\N,1262.11,5.05,USD,transfer,settled,2025-03-10 05:18:00,2025-03-10 05:26:31
8513ed58-c195-472e-9ffb-f81c1ed06b5f,1ef39c4d-86d7-406a-a889-0370e62d7597,1ef39c4d86d7-reversed,154d7663-68f1-4a33-9f40-8efbc66a49ec,49df0e14-b382-4b75-a4d4-53854270d557,\N,1262.11,0.0,USD,transfer,reversed,2025-03-10 17:48:00,2025-03-10 17:50:06
08be3111-e4c5-4fe1-ab6b-627f31180907,1ef88cfc-2ca2-46bd-9c51-c25dec3f4ca2,1ef88cfc2ca2-pending,786e3cce-3350-4eef-892d-ec5ee2ae9b9c,\N,96d05026-2b62-4fa1-bfa1-572dc89595ab,73.01,0.0,USD,card_purchase,pending,2025-01-27 15:18:00,2025-01-27 15:19:58
ba39cd5d-f9da-4905-b6fa-ea95fc7b453a,1ef88cfc-2ca2-46bd-9c51-c25dec3f4ca2,1ef88cfc2ca2-settled,786e3cce-3350-4eef-892d-ec5ee2ae9b9c,\N,96d05026-2b62-4fa1-bfa1-572dc89595ab,73.01,1.31,USD,card_purchase,settled,2025-01-27 20:52:00,2025-01-27 20:53:56
f074d71d-4938-4a22-aace-36510aa9c331,1efcc751-453e-4b3f-9093-3ecac5eeede4,1efcc751453e-pending,64bd1169-53a6-4e2b-b207-c1621b5062ee,\N,086264cf-7a4c-4aac-abf0-28c67c035af0,210.46,0.0,USD,card_purchase,pending,2025-04-14 07:24:00,2025-04-14 07:31:29
12516bc2-57b1-4fcc-9b50-91521a78f244,1efcc751-453e-4b3f-9093-3ecac5eeede4,1efcc751453e-pending,64bd1169-53a6-4e2b-b207-c1621b5062ee,\N,086264cf-7a4c-4aac-abf0-28c67c035af0,210.46,0.0,USD,card_purchase,pending,2025-04-14 07:24:00,2025-04-14 07:34:09
40a5c17b-a659-45a8-8f20-604fdc82b57c,1efcc751-453e-4b3f-9093-3ecac5eeede4,1efcc751453e-settled,64bd1169-53a6-4e2b-b207-c1621b5062ee,\N,086264cf-7a4c-4aac-abf0-28c67c035af0,210.46,3.79,USD,card_purchase,settled,2025-04-14 09:41:00,2025-04-14 09:49:53
d0f547e2-a87f-4cb8-bbe7-cf40c1f453bb,1efffbb8-4fc8-4ba2-87fb-9622a546690e,1efffbb84fc8-pending,130ab27d-6e27-4a59-b425-aa10d198cb1c,\N,76a057f5-f7a2-4ad2-887e-bda92f6cc7e3,255.08,0.0,USD,card_purchase,pending,2024-10-22 03:07:00,2024-10-22 03:11:37
e6e66a87-6dce-4b3e-9355-6d62bd941bf8,1efffbb8-4fc8-4ba2-87fb-9622a546690e,1efffbb84fc8-settled,130ab27d-6e27-4a59-b425-aa10d198cb1c,\N,76a057f5-f7a2-4ad2-887e-bda92f6cc7e3,255.08,4.59,USD,card_purchase,settled,2024-10-22 05:25:00,2024-10-22 05:25:52
9e418567-394e-40c9-a740-3421d02e6c24,1f0d0e3a-9a51-4808-8f66-ec57e537b046,1f0d0e3a9a51-pending,4c3f6af7-55ac-4f09-b2b4-f088a1875985,badecaf9-c2ac-41b9-92ec-bf5bdc0955da,\N,229.59,0.0,USD,transfer,pending,2025-07-23 00:53:00,2025-07-23 00:58:55
855cd23b-6f66-496a-8d29-4edcc7aeee04,1f0d0e3a-9a51-4808-8f66-ec57e537b046,1f0d0e3a9a51-declined,4c3f6af7-55ac-4f09-b2b4-f088a1875985,badecaf9-c2ac-41b9-92ec-bf5bdc0955da,\N,229.59,0.0,USD,transfer,declined,2025-07-23 01:34:00,2025-07-23 01:42:59
f95c184f-1712-449e-b58c-d30e8b6d4e6e,1f0d49bc-bbe3-4318-a1a9-3aa2e05e4eb8,1f0d49bcbbe3-pending,88e50bf6-5d97-4f41-9cde-901567e0ee04,\N,5422ff57-5d9c-4066-9246-c42c172ad1d0,49.53,0.0,GBP,card_purchase,pending,2024-09-19 18:45:00,2024-09-19 18:45:43
be465ebb-71fd-498f-817a-4be5d84bdf37,1f0d49bc-bbe3-4318-a1a9-3aa2e05e4eb8,1f0d49bcbbe3-settled,88e50bf6-5d97-4f41-9cde-901567e0ee04,\N,5422ff57-5d9c-4066-9246-c42c172ad1d0,49.53,0.89,GBP,card_purchase,settled,2024-09-19 21:14:00,2024-09-19 21:18:32
31011f12-9170-4170-9c18-03e5f1207602,1f0dd57b-1a05-47cb-9b2d-f7f4e3d1e14c,1f0dd57b1a05-pending,49ee108a-888c-4212-b34a-c60eee782753,\N,b25308d3-130d-4ae8-a2e4-949c457089d6,214.39,0.0,USD,card_purchase,pending,2025-07-13 08:30:00,2025-07-13 08:34:21
852f7421-3810-41e0-b0d5-d4926201969b,1f0dd57b-1a05-47cb-9b2d-f7f4e3d1e14c,1f0dd57b1a05-settled,49ee108a-888c-4212-b34a-c60eee782753,\N,b25308d3-130d-4ae8-a2e4-949c457089d6,214.39,3.86,USD,card_purchase,settled,2025-07-13 14:08:00,2025-07-13 14:12:58
4ad6bab3-75b3-4825-98c4-0d23fe39488e,1f10b102-8e13-43f1-8a38-eef389581e5a,1f10b1028e13-pending,badecaf9-c2ac-41b9-92ec-bf5bdc0955da,\N,ffc263b4-b932-41e7-a4cd-41f39515abac,302.95,0.0,USD,card_purchase,pending,2025-06-14 18:05:00,2025-06-14 18:13:02
86c835de-d896-4059-a3fd-117c6fce4319,1f10b102-8e13-43f1-8a38-eef389581e5a,1f10b1028e13-declined,badecaf9-c2ac-41b9-92ec-bf5bdc0955da,\N,ffc263b4-b932-41e7-a4cd-41f39515abac,302.95,0.0,USD,card_purchase,declined,2025-06-14 23:30:00,2025-06-14 23:34:33
b0263c53-7445-404a-ad1d-a55ba855a0e5,1f10b102-8e13-43f1-8a38-eef389581e5a,1f10b1028e13-declined,badecaf9-c2ac-41b9-92ec-bf5bdc0955da,\N,ffc263b4-b932-41e7-a4cd-41f39515abac,302.95,0.0,USD,card_purchase,declined,2025-06-14 23:30:00,2025-06-14 23:36:36
5997307d-7166-4350-895d-3a4b18b45438,1f11c6b0-7705-49a3-b69e-b9bc9c682eb4,1f11c6b07705-pending,48b3ea55-4cfd-4019-8226-797a511c7da3,55922186-819f-4d05-8d52-118528b3a7f9,\N,695.1,0.0,USD,transfer,pending,2026-01-08 06:03:00,2026-01-08 06:08:30
9d2d0646-e5ae-482e-b7b4-5e67eadaf6c5,1f11c6b0-7705-49a3-b69e-b9bc9c682eb4,1f11c6b07705-settled,48b3ea55-4cfd-4019-8226-797a511c7da3,55922186-819f-4d05-8d52-118528b3a7f9,\N,695.1,2.78,USD,transfer,settled,2026-01-08 11:18:00,2026-01-08 11:25:48
72c3b8c8-26ba-41e7-9ced-a53173d563f1,1f20b562-d37e-4d87-9041-89cf2989b661,1f20b562d37e-pending,d2cadf79-8d3c-4e6e-b8d1-3d5b3a76c6d6,\N,\N,260.82,0.0,USD,cash_out,pending,2025-09-15 22:50:00,2025-09-15 22:57:52
ff5f336e-46a1-46d0-a70d-3cff4d198d08,1f20b562-d37e-4d87-9041-89cf2989b661,1f20b562d37e-settled,d2cadf79-8d3c-4e6e-b8d1-3d5b3a76c6d6,\N,\N,260.82,3.13,USD,cash_out,settled,2025-09-16 00:08:00,2025-09-16 00:09:49
5315c3d9-90b8-4021-ac3e-09774836eba8,1f220533-e9a5-4c47-be2a-f8cc06daa1db,1f220533e9a5-pending,ecd06a16-7293-447d-95da-244b68fd3922,\N,\N,792.58,0.0,USD,cash_out,pending,2024-12-28 17:15:00,2024-12-28 17:16:04
300ee7b2-f3b1-4bfc-901b-ed5eabe4c4f3,1f220533-e9a5-4c47-be2a-f8cc06daa1db,1f220533e9a5-settled,ecd06a16-7293-447d-95da-244b68fd3922,\N,\N,792.58,9.51,USD,cash_out,settled,2024-12-28 20:56:00,2024-12-28 20:57:11
6870875e-3380-48e6-becc-d3812a16eddd,1f2227b8-6aa5-4f88-a018-49424fc10bfb,1f2227b86aa5-settled,e10eda5a-6a17-430e-8d88-92a7801584b5,\N,\N,223.33,0.89,GBP,transfer,settled,2024-02-11 07:12:00,2024-02-11 07:20:50
a51f9500-0a4e-4dbb-b36a-93a16848f054,1f3bf416-9e75-49fe-9439-609c46afe1ed,1f3bf4169e75-pending,e057da2f-5f11-4eba-965f-89436eed1923,673fb154-db72-4882-974f-f6d61b66865d,\N,309.03,0.0,USD,transfer,pending,2024-11-12 14:12:00,2024-11-12 14:13:32
0c96dad3-be48-410b-a362-f4a076b95faf,1f3bf416-9e75-49fe-9439-609c46afe1ed,1f3bf4169e75-settled,e057da2f-5f11-4eba-965f-89436eed1923,673fb154-db72-4882-974f-f6d61b66865d,\N,309.03,1.24,USD,transfer,settled,2024-11-12 17:48:00,2024-11-12 17:54:07
d24e98f3-59d1-4116-beac-7a665401eb8d,1f58ea3d-e983-427d-8e04-14e101659465,1f58ea3de983-pending,80136a3c-c314-4faa-9e1c-33307e9570a9,\N,0b4d67e4-e66e-4f75-ba8a-088ac73214ed,155.77,0.0,USD,card_purchase,pending,2025-09-26 22:07:00,2025-09-26 22:07:38
b715adb3-1fe8-4de3-a818-0655dfc05a05,1f58ea3d-e983-427d-8e04-14e101659465,1f58ea3de983-settled,80136a3c-c314-4faa-9e1c-33307e9570a9,\N,0b4d67e4-e66e-4f75-ba8a-088ac73214ed,155.77,2.8,USD,card_purchase,settled,2025-09-26 22:34:00,2025-09-26 22:42:43
94d0791b-b4d5-4172-9f9f-0beb25de9dfd,1f5a5e57-8ca3-482b-9858-566f04c61afa,1f5a5e578ca3-pending,5d742e7a-29de-43a4-a1ab-ec25d906ef43,\N,3ed194cb-8ade-4479-8007-fdb48661e810,232.76,0.0,USD,card_purchase,pending,2024-04-03 20:18:00,2024-04-03 20:26:48
ec25ceb9-8c37-425e-aa1e-5f1edf0fb1cf,1f5a5e57-8ca3-482b-9858-566f04c61afa,1f5a5e578ca3-settled,5d742e7a-29de-43a4-a1ab-ec25d906ef43,\N,3ed194cb-8ade-4479-8007-fdb48661e810,232.76,4.19,USD,card_purchase,settled,2024-04-03 21:08:00,2024-04-03 21:11:55
9a697dfe-95b6-4ca9-82dd-17bac8ee5ff1,1f5cf007-2c86-48e8-ba9e-b358a3f296ba,1f5cf0072c86-pending,39541d46-e040-4391-9ebb-7814269e76eb,\N,\N,497.26,0.0,USD,cash_out,pending,2026-03-18 11:45:00,2026-03-18 11:49:06
c69aff44-85aa-48b8-bd96-e98c39b18a98,1f5cf007-2c86-48e8-ba9e-b358a3f296ba,1f5cf0072c86-settled,39541d46-e040-4391-9ebb-7814269e76eb,\N,\N,497.26,5.97,USD,cash_out,settled,2026-03-18 17:16:00,2026-03-18 17:20:55
57282dd8-6c33-42b4-81c6-098c5e76f592,1f5db5e0-b97d-4731-ad91-021b65e48019,1f5db5e0b97d-pending,1d6f7611-2893-4a96-b172-bb878bb3f281,\N,ce95e745-3110-41f6-a10b-c907df94cde9,237.34,0.0,USD,card_purchase,pending,2025-03-11 08:56:00,2025-03-11 08:59:40
00b95c84-dea8-4d72-9e5a-e7733a5aac1c,1f5db5e0-b97d-4731-ad91-021b65e48019,1f5db5e0b97d-settled,1d6f7611-2893-4a96-b172-bb878bb3f281,\N,ce95e745-3110-41f6-a10b-c907df94cde9,237.34,4.27,USD,card_purchase,settled,2025-03-11 11:28:00,2025-03-11 11:33:23
65fd1230-d4a5-4c3a-92fd-e15978dad33c,1f5db5e0-b97d-4731-ad91-021b65e48019,1f5db5e0b97d-reversed,1d6f7611-2893-4a96-b172-bb878bb3f281,\N,ce95e745-3110-41f6-a10b-c907df94cde9,237.34,0.0,USD,card_purchase,reversed,2025-03-11 23:45:00,2025-03-11 23:47:56
1a4dc1f8-4003-4808-a53d-0b59b55a865b,1f5e25d9-f454-42b1-94c6-784bc1931c24,1f5e25d9f454-pending,fc0f0013-b9a1-477f-8c2d-389e66f32e90,\N,45166fa1-2845-4d45-b495-0359fb9c97a3,186.04,0.0,EUR,card_purchase,pending,2025-06-02 21:59:00,2025-06-02 22:01:12
938b967d-8642-49f6-b3ee-0ea6b169f137,1f5e25d9-f454-42b1-94c6-784bc1931c24,1f5e25d9f454-declined,fc0f0013-b9a1-477f-8c2d-389e66f32e90,\N,45166fa1-2845-4d45-b495-0359fb9c97a3,186.04,0.0,EUR,card_purchase,declined,2025-06-02 22:56:00,2025-06-02 22:59:36
d24fa7c8-b9e5-4fdb-8525-261edc2d7261,1f6220df-3aee-4969-86a3-4ca5ff62a6f8,1f6220df3aee-pending,b35f69ec-2f43-4500-a06e-b3491654cf0b,2a062883-6d4a-43e1-bd7d-b9cf30fecbc9,\N,858.53,0.0,USD,transfer,pending,2024-11-25 17:04:00,2024-11-25 17:06:51
1ebd675c-a0c6-4ebd-b792-86a7c0dba35e,1f6220df-3aee-4969-86a3-4ca5ff62a6f8,1f6220df3aee-settled,b35f69ec-2f43-4500-a06e-b3491654cf0b,2a062883-6d4a-43e1-bd7d-b9cf30fecbc9,\N,858.53,3.43,USD,transfer,settled,2024-11-25 21:00:00,2024-11-25 21:08:09
b99a78e7-e6c3-4d5f-a8c7-981479a451c2,1f6cc17a-2251-453b-9cb3-a72ae912b231,1f6cc17a2251-pending,ba40876f-82b8-4f22-81e1-b71910b6f730,\N,142c05c9-42be-4b60-b7f4-02cccbd50e34,28.94,0.0,GBP,card_refund,pending,2024-04-27 21:05:00,2024-04-27 21:11:59
6a00fa49-6fb0-44a4-b77d-adec4612b813,1f6cc17a-2251-453b-9cb3-a72ae912b231,1f6cc17a2251-settled,ba40876f-82b8-4f22-81e1-b71910b6f730,\N,142c05c9-42be-4b60-b7f4-02cccbd50e34,28.94,0.17,GBP,card_refund,settled,2024-04-27 22:58:00,2024-04-27 23:04:14
2c1a4684-2251-4927-a50a-fe19523de059,1f74d606-3a6d-4170-9586-4a52a7330c10,1f74d6063a6d-pending,fb901e06-290f-44aa-a630-bd1dfd92ce70,\N,f1982c1d-87d8-4b19-a815-6865d6e36bc2,309.08,0.0,USD,card_purchase,pending,2025-02-11 08:12:00,2025-02-11 08:18:28
2ac9e2fd-6af6-4462-a27d-0ab832cccb71,1f74d606-3a6d-4170-9586-4a52a7330c10,1f74d6063a6d-settled,fb901e06-290f-44aa-a630-bd1dfd92ce70,\N,f1982c1d-87d8-4b19-a815-6865d6e36bc2,309.08,5.56,USD,card_purchase,settled,2025-02-11 09:37:00,2025-02-11 09:41:42
aaeaf097-5d47-4196-ae8d-121d3910e967,1f7c3a92-bb1e-421d-81d2-a9bfa7a2cffd,1f7c3a92bb1e-pending,b932df54-a00d-4fc6-8d04-3e34f8279e84,fe8b4e71-09d1-4e7c-8ab6-a7d220f38256,\N,498.14,0.0,USD,transfer,pending,2025-03-10 00:36:00,2025-03-10 00:36:50
72f12ea2-2e9c-452c-9e01-4d137416b442,1f7c3a92-bb1e-421d-81d2-a9bfa7a2cffd,1f7c3a92bb1e-settled,b932df54-a00d-4fc6-8d04-3e34f8279e84,fe8b4e71-09d1-4e7c-8ab6-a7d220f38256,\N,498.14,1.99,USD,transfer,settled,2025-03-10 05:00:00,2025-03-10 05:08:34
07477350-5640-4a3e-bf88-a9a3bdce2b89,1f8e52e6-20c0-4aff-ad98-f58462ced842,1f8e52e620c0-pending,3e7f1272-c0f6-4b81-b907-11cc150e4107,41626fb6-f4be-48f2-9941-55585d852604,\N,827.3,0.0,USD,transfer,pending,2026-04-07 19:49:00,2026-04-07 19:55:14
760ee2f0-f4bc-4559-a6b8-9f94add90eef,1f8e52e6-20c0-4aff-ad98-f58462ced842,1f8e52e620c0-settled,3e7f1272-c0f6-4b81-b907-11cc150e4107,41626fb6-f4be-48f2-9941-55585d852604,\N,827.3,3.31,USD,transfer,settled,2026-04-07 21:55:00,2026-04-07 21:59:22
23e77e07-59f7-4e92-8174-3b4fb572ee94,1f945b0d-eaa1-456a-a5ee-9b1202a09888,1f945b0deaa1-pending,63c3c7f4-cca7-4dee-800b-c04879960dba,\N,9602be1d-44c2-40c4-8736-77c503661c2b,179.58,0.0,USD,card_purchase,pending,2025-06-15 00:05:00,2025-06-15 00:10:50
80bab362-c175-4c04-84e0-61ca5d691fb8,1f945b0d-eaa1-456a-a5ee-9b1202a09888,1f945b0deaa1-settled,63c3c7f4-cca7-4dee-800b-c04879960dba,\N,9602be1d-44c2-40c4-8736-77c503661c2b,179.58,3.23,USD,card_purchase,settled,2025-06-15 00:15:00,2025-06-15 00:16:30
fc837a05-4261-4491-bad5-3a6d1e9222ca,1fcd2b07-effd-4bf6-9520-9277da325cf6,1fcd2b07effd-pending,3854da33-7dad-4fd2-8eda-69fb5c0f4dc9,4d802412-359f-43a0-af19-96e78408af40,\N,1085.77,0.0,USD,transfer,pending,2025-04-17 19:30:00,2025-04-17 19:37:18
51a00a80-c6c1-4a28-8b43-268de93245d1,1fcd2b07-effd-4bf6-9520-9277da325cf6,1fcd2b07effd-declined,3854da33-7dad-4fd2-8eda-69fb5c0f4dc9,4d802412-359f-43a0-af19-96e78408af40,\N,1085.77,0.0,USD,transfer,declined,2025-04-17 22:34:00,2025-04-17 22:41:22
81ee808f-a8b8-473f-889f-9481f0aa4bff,1fd22bbf-da23-4b36-95cb-4c8863b31125,1fd22bbfda23-pending,ce1adf67-707c-4426-b89c-17ead3c13ebc,\N,31d9a5c9-593f-4dcf-aab6-604633afcf5a,143.33,0.0,USD,card_purchase,pending,2025-05-21 17:11:00,2025-05-21 17:15:30
d5a48c36-5509-4553-9e71-e1f8c07ec194,1fd22bbf-da23-4b36-95cb-4c8863b31125,1fd22bbfda23-settled,ce1adf67-707c-4426-b89c-17ead3c13ebc,\N,31d9a5c9-593f-4dcf-aab6-604633afcf5a,143.33,2.58,USD,card_purchase,settled,2025-05-21 17:35:00,2025-05-21 17:43:53
1102b39e-4322-46dd-81d5-dbc3c2320df8,1fd59b8e-8b53-4d47-b104-2b181f17b658,1fd59b8e8b53-pending,2818ba61-c806-4f99-b2c9-b3344ee7bfab,\N,2de0cd26-792f-400c-b81d-7a4ffa21282b,205.16,0.0,USD,card_purchase,pending,2025-06-18 14:43:00,2025-06-18 14:51:24
fea95cda-b8c6-468a-bf5e-0da38d5e761f,1fd59b8e-8b53-4d47-b104-2b181f17b658,1fd59b8e8b53-settled,2818ba61-c806-4f99-b2c9-b3344ee7bfab,\N,2de0cd26-792f-400c-b81d-7a4ffa21282b,205.16,3.69,USD,card_purchase,settled,2025-06-18 18:27:00,2025-06-18 18:35:51
9bbb870f-ae7c-4f2b-b116-a00913ddc14c,1fe52676-0d7d-4668-acf3-56a07a2e1fb2,1fe526760d7d-pending,9af9267e-f5b9-46c9-97bf-227511ea3665,\N,3b1eb0df-2d0a-4099-a2a8-5daa6307567d,38.66,0.0,USD,card_purchase,pending,2025-04-16 19:02:00,2025-04-16 19:04:44
158ae7a4-1517-4879-89b3-d1b36abd2c96,1fe52676-0d7d-4668-acf3-56a07a2e1fb2,1fe526760d7d-settled,9af9267e-f5b9-46c9-97bf-227511ea3665,\N,3b1eb0df-2d0a-4099-a2a8-5daa6307567d,38.66,0.7,USD,card_purchase,settled,2025-04-16 19:31:00,2025-04-16 19:36:09
8ec0ab6a-2739-4f64-a0d9-f987726cd51b,1fea2821-bcc4-48ef-80f1-b81f0259b0f7,1fea2821bcc4-pending,2015397d-5587-4862-8e98-d114cb7ed9b1,\N,fcf068ab-5684-4e94-bdce-5b5d253742b9,113.63,0.0,USD,card_purchase,pending,2025-03-15 04:13:00,2025-03-15 04:18:49
ade6a99e-ed12-4eb9-8465-e6d9dbac5722,1fea2821-bcc4-48ef-80f1-b81f0259b0f7,1fea2821bcc4-settled,2015397d-5587-4862-8e98-d114cb7ed9b1,\N,fcf068ab-5684-4e94-bdce-5b5d253742b9,113.63,2.05,USD,card_purchase,settled,2025-03-15 08:48:00,2025-03-15 08:54:37
3427cac4-f98c-4b1b-bc5f-ca92ba4698ca,1fea7c8c-7096-47da-b4c2-308625f543c1,1fea7c8c7096-settled,a64104d9-539b-4759-b05e-4b454ea02a92,984d4131-e7f5-4b25-a799-246b77603ab8,\N,120.06,0.48,GBP,transfer,settled,2025-03-07 07:04:00,2025-03-07 07:08:03
5f6a09df-0fe6-4f87-b5cc-fd82be132660,1ff16f1f-03bb-41e4-bd41-08fad7dfe040,1ff16f1f03bb-pending,fc187b34-4252-4f93-bf44-a00b8a8a847a,\N,\N,596.01,0.0,USD,cash_out,pending,2025-01-08 14:30:00,2025-01-08 14:34:24
00f9f8a4-a6fb-428d-bb27-56e6aecf3963,1ff16f1f-03bb-41e4-bd41-08fad7dfe040,1ff16f1f03bb-settled,fc187b34-4252-4f93-bf44-a00b8a8a847a,\N,\N,596.01,7.15,USD,cash_out,settled,2025-01-08 15:15:00,2025-01-08 15:23:48
fd8460a6-4a30-414d-83af-025fbcb1735f,1ff1747a-4208-4bb4-82a9-c9b1af0d78fe,1ff1747a4208-pending,41a149e2-fb3e-4465-ad70-1c84d312e1ac,\N,71ae5f64-b461-4dad-99f2-65e367124109,275.5,0.0,EUR,card_purchase,pending,2024-03-22 15:57:00,2024-03-22 15:57:16
db72f145-73c3-4dfd-8405-9cd85b6dcc34,1ff1747a-4208-4bb4-82a9-c9b1af0d78fe,1ff1747a4208-declined,41a149e2-fb3e-4465-ad70-1c84d312e1ac,\N,71ae5f64-b461-4dad-99f2-65e367124109,275.5,0.0,EUR,card_purchase,declined,2024-03-22 16:52:00,2024-03-22 16:52:16
45864850-0363-461e-9ca5-a1ea729510ed,1ff7bd06-7c34-48c6-acf3-b9fb5894bd68,1ff7bd067c34-pending,9e3987df-af88-4a04-bd63-10229f6f9946,49201794-e8c7-4e63-b787-9bada260b352,\N,639.47,0.0,USD,transfer,pending,2025-02-01 23:47:00,2025-02-01 23:55:20
94f0fa63-7077-4ae3-95ea-6ed4a672d74a,1ff7bd06-7c34-48c6-acf3-b9fb5894bd68,1ff7bd067c34-settled,9e3987df-af88-4a04-bd63-10229f6f9946,49201794-e8c7-4e63-b787-9bada260b352,\N,639.47,2.56,USD,transfer,settled,2025-02-01 23:50:00,2025-02-01 23:55:14
f13bd618-2678-43d3-ab29-9a1fdc1f38c7,1ff7bd06-7c34-48c6-acf3-b9fb5894bd68,1ff7bd067c34-reversed,9e3987df-af88-4a04-bd63-10229f6f9946,49201794-e8c7-4e63-b787-9bada260b352,\N,639.47,0.0,USD,transfer,reversed,2025-02-02 17:45:00,2025-02-02 17:51:59
1f5f6675-5026-41e9-afb5-0e4849ccff8c,1fff37aa-8c6c-452b-8125-cd2099badbac,1fff37aa8c6c-pending,af836c1e-9930-4528-a84f-4645d951638f,\N,f9d90ae7-3bba-466a-8695-3a45fade6c6a,117.21,0.0,USD,card_purchase,pending,2025-11-04 14:08:00,2025-11-04 14:08:59
2723d640-fcef-4bcc-8b86-a148d872c254,1fff37aa-8c6c-452b-8125-cd2099badbac,1fff37aa8c6c-settled,af836c1e-9930-4528-a84f-4645d951638f,\N,f9d90ae7-3bba-466a-8695-3a45fade6c6a,117.21,2.11,USD,card_purchase,settled,2025-11-04 15:11:00,2025-11-04 15:18:58
1d17e0b2-47e2-4155-a840-3b29a114cc93,200908a6-79af-4b54-86f9-d2f56099fb0a,200908a679af-pending,4030654b-238b-4487-be76-55aadd906d19,\N,f9d90ae7-3bba-466a-8695-3a45fade6c6a,320.24,0.0,USD,card_purchase,pending,2025-01-15 13:58:00,2025-01-15 14:06:16
12353b04-4168-4274-ba3c-caca2fee320a,200908a6-79af-4b54-86f9-d2f56099fb0a,200908a679af-settled,4030654b-238b-4487-be76-55aadd906d19,\N,f9d90ae7-3bba-466a-8695-3a45fade6c6a,320.24,5.76,USD,card_purchase,settled,2025-01-15 16:43:00,2025-01-15 16:49:37
77ddc861-ecc0-41f3-83d9-badbd0176b05,2023af64-8da2-45c6-ba47-28c3c2310fa7,2023af648da2-settled,4505838d-efbd-4ba6-a1d7-666a66034a26,99f3b549-ebfe-4e65-8b04-5fcad8b04e1d,\N,86.77,0.35,USD,transfer,settled,2024-11-02 12:02:00,2024-11-02 12:06:15
90e69f57-cf6a-4e87-a840-b907798b25eb,202c4dc8-2fbd-4d00-a783-7d6106188985,202c4dc82fbd-pending,49ee108a-888c-4212-b34a-c60eee782753,\N,8099b5f6-3870-4511-a251-f4592a07b5d1,202.6,0.0,USD,card_purchase,pending,2025-04-05 02:58:00,2025-04-05 03:00:37
